"",Reporting precincts,Total Precincts,Trump,Clinton,Johnson,Write-in,McMullin,Castle,Kahn,Vacek,Stein,De La Fuente,La Riva,winner
Iowa,0,12,0,0,0,0,0,0,0,0,0,0,0
Jackson,0,17,0,0,0,0,0,0,0,0,0,0,0
Jasper,0,21,0,0,0,0,0,0,0,0,0,0,0
Jefferson,0,13,0,0,0,0,0,0,0,0,0,0,0
Johnson,1,58,7862,31107,979,394,258,51,33,39,387,7,18
Jones,0,15,0,0,0,0,0,0,0,0,0,0,0
Keokuk,1,16,487,316,17,3,0,6,2,0,6,0,0
Kossuth,0,21,0,0,0,0,0,0,0,0,0,0,0
Lee,0,23,0,0,0,0,0,0,0,0,0,0,0
Linn,0,87,0,0,0,0,0,0,0,0,0,0,0
Louisa,1,6,988,709,47,22,9,8,2,1,12,0,2
Lucas,0,8,0,0,0,0,0,0,0,0,0,0,0
Lyon,0,9,0,0,0,0,0,0,0,0,0,0,0
Madison,0,10,0,0,0,0,0,0,0,0,0,0,0
Mahaska,0,12,0,0,0,0,0,0,0,0,0,0,0
Marion,0,18,0,0,0,0,0,0,0,0,0,0,0
Marshall,0,20,0,0,0,0,0,0,0,0,0,0,0
Mills,0,12,0,0,0,0,0,0,0,0,0,0,0
Mitchell,0,12,0,0,0,0,0,0,0,0,0,0,0
Monona,0,12,0,0,0,0,0,0,0,0,0,0,0
Monroe,0,8,0,0,0,0,0,0,0,0,0,0,0
Montgomery,0,8,0,0,0,0,0,0,0,0,0,0,0
Muscatine,0,24,0,0,0,0,0,0,0,0,0,0,0
O'Brien,0,10,0,0,0,0,0,0,0,0,0,0,0
Osceola,0,9,0,0,0,0,0,0,0,0,0,0,0
Page,0,9,0,0,0,0,0,0,0,0,0,0,0
Palo Alto,0,7,0,0,0,0,0,0,0,0,0,0,0
Plymouth,1,14,3554,1380,117,45,23,9,7,2,13,1,2
Pocahontas,0,8,0,0,0,0,0,0,0,0,0,0,0
Polk,0,178,0,0,0,0,0,0,0,0,0,0,0
Pottawattamie,0,41,0,0,0,0,0,0,0,0,0,0,0
Poweshiek,0,11,0,0,0,0,0,0,0,0,0,0,0
Ringgold,0,8,0,0,0,0,0,0,0,0,0,0,0
Sac,0,10,0,0,0,0,0,0,0,0,0,0,0
Scott,0,64,0,0,0,0,0,0,0,0,0,0,0
Shelby,0,10,0,0,0,0,0,0,0,0,0,0,0
Sioux,0,17,0,0,0,0,0,0,0,0,0,0,0
Story,0,44,0,0,0,0,0,0,0,0,0,0,0
Tama,0,17,0,0,0,0,0,0,0,0,0,0,0
Taylor,0,8,0,0,0,0,0,0,0,0,0,0,0
Union,0,9,0,0,0,0,0,0,0,0,0,0,0
Van Buren,0,9,0,0,0,0,0,0,0,0,0,0,0
Wapello,0,23,0,0,0,0,0,0,0,0,0,0,0
Warren,0,32,0,0,0,0,0,0,0,0,0,0,0
Washington,0,11,0,0,0,0,0,0,0,0,0,0,0
Wayne,0,5,0,0,0,0,0,0,0,0,0,0,0
Webster,0,29,0,0,0,0,0,0,0,0,0,0,0
Winnebago,0,11,0,0,0,0,0,0,0,0,0,0,0
Winneshiek,0,12,0,0,0,0,0,0,0,0,0,0,0
Woodbury,0,45,0,0,0,0,0,0,0,0,0,0,0
Worth,0,8,0,0,0,0,0,0,0,0,0,0,0
Wright,0,11,0,0,0,0,0,0,0,0,0,0,0
