GIS_Number,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,2016 Land Res,2016 Land Comm,2016 Land Total,2016 Dwlg,2016 Improv,2016 Total
142442800200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.28,,,,,,,,0,0,0,0,0,0
132415202400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.2893,,,,,,,,0,0,0,0,0,0
142823101500000,VACANT LAND,EXEMPT,CITY PROPERTY,128,2ND AVE SW,CEDAR RAPIDS CITY OF,0.29,,,,,,,,0,0,0,0,0,0
141420100200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.292,,,,,,,,0,0,0,0,0,0
142017900700000,VACANT LAND,EXEMPT,CITY PROPERTY,1501,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.2938,,,,,,,,0,0,0,0,0,0
140340401200000,VACANT LAND,EXEMPT,CITY PROPERTY,4514,C AVE NE,CEDAR RAPIDS CITY OF,0.294,,,,,,,,0,0,0,0,0,0
142041000400000,VACANT LAND,EXEMPT,CITY PROPERTY,1035,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.294,,,,,,,,0,0,0,0,0,0
142048701900000,VACANT LAND,EXEMPT,CITY PROPERTY,608,4TH ST NW,CEDAR RAPIDS CITY OF,0.294,,,,,,,,0,0,0,0,0,0
141137600500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.296,,,,,,,,0,0,0,0,0,0
141745201400000,VACANT LAND,EXEMPT,CITY PROPERTY,1832,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.297,,,,,,,,0,0,0,0,0,0
143532601000000,VACANT LAND,EXEMPT,CITY PROPERTY,2357,BLAKELY BLVD SE,CEDAR RAPIDS CITY OF,0.298,,,,,,,,0,0,0,0,0,0
142047601500000,VACANT LAND,EXEMPT,CITY PROPERTY,301,I AVE NW,CEDAR RAPIDS CITY OF,0.3,,,,,,,,0,0,0,0,0,0
191615800100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.314,,,,,,,,0,0,0,0,0,0
141945500300000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.316,,,,,,,,0,0,0,0,0,0
140340401300000,VACANT LAND,EXEMPT,CITY PROPERTY,4524,C AVE NE,CEDAR RAPIDS CITY OF,0.321,,,,,,,,0,0,0,0,0,0
142040300600000,VACANT LAND,EXEMPT,CITY PROPERTY,1213,5TH ST NW,CEDAR RAPIDS CITY OF,0.321,,,,,,,,0,0,0,0,0,0
142825701200000,VACANT LAND,EXEMPT,CITY PROPERTY,501,3RD AVE SW,CEDAR RAPIDS CITY OF,0.3214,,,,,,,,0,0,0,0,0,0
142010100400000,VACANT LAND,EXEMPT,CITY PROPERTY,1725,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.324,,,,,,,,0,0,0,0,0,0
143530202400000,VACANT LAND,EXEMPT,CITY PROPERTY,2386,ROMPOT ST SE,CEDAR RAPIDS CITY OF,0.327,,,,,,,,0,0,0,0,0,0
143530202500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.327,,,,,,,,0,0,0,0,0,0
142827900200000,VACANT LAND,EXEMPT,CITY PROPERTY,529,H ST SW,CEDAR RAPIDS CITY OF,0.3347,,,,,,,,0,0,0,0,0,0
140943000100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.337,,,,,,,,0,0,0,0,0,0
143532600900000,VACANT LAND,EXEMPT,CITY PROPERTY,2351,BLAKELY BLVD SE,CEDAR RAPIDS CITY OF,0.339,,,,,,,,0,0,0,0,0,0
200115601500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.34,,,,,,,,0,0,0,0,0,0
143312700200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.3419,,,,,,,,0,0,0,0,0,0
190930100200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.3437,,,,,,,,0,0,0,0,0,0
132410100500000,VACANT LAND,EXEMPT,CITY PROPERTY,1610,EDGEWOOD RD NW,CEDAR RAPIDS CITY OF,0.352,,,,,,,,0,0,0,0,0,0
123610201200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.3594,,,,,,,,0,0,0,0,0,0
142010200300000,VACANT LAND,EXEMPT,CITY PROPERTY,1600,1ST ST NW,CEDAR RAPIDS CITY OF,0.36,,,,,,,,0,0,0,0,0,0
141745100600000,VACANT LAND,EXEMPT,CITY PROPERTY,1871,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.361,,,,,,,,0,0,0,0,0,0
140340401400000,VACANT LAND,EXEMPT,CITY PROPERTY,4530,C AVE NE,CEDAR RAPIDS CITY OF,0.364,,,,,,,,0,0,0,0,0,0
142845400900000,VACANT LAND,EXEMPT,CITY PROPERTY,1140,C ST SW,CEDAR RAPIDS CITY OF,0.3667,,,,,,,,0,0,0,0,0,0
143422600200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.3733,,,,,,,,0,0,0,0,0,0
190525200200000,VACANT LAND,EXEMPT,CITY PROPERTY,1733,33RD AVE SW,CEDAR RAPIDS CITY OF,0.3786,,,,,,,,0,0,0,0,0,0
142917700300000,VACANT LAND,EXEMPT,CITY PROPERTY,535,1ST AVE SW,CEDAR RAPIDS CITY OF,0.382,,,,,,,,0,0,0,0,0,0
142823101200000,VACANT LAND,EXEMPT,CITY PROPERTY,106,2ND AVE SW,CEDAR RAPIDS CITY OF,0.3857,,,,,,,,0,0,0,0,0,0
141822600400000,VACANT LAND,EXEMPT,CITY PROPERTY,3326,ELLIS RD NW,CEDAR RAPIDS CITY OF,0.388,,,,,,,,0,0,0,0,0,0
142735300900000,VACANT LAND,EXEMPT,CITY PROPERTY,31,21ST AVE SW,CEDAR RAPIDS CITY OF,0.394,,,,,,,,0,0,0,0,0,0
141725100500000,VACANT LAND,EXEMPT,CITY PROPERTY,2335,16TH ST NW,CEDAR RAPIDS CITY OF,0.397,,,,,,,,0,0,0,0,0,0
112847601500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.41,,,,,,,,0,0,0,0,0,0
132440202400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.413,,,,,,,,0,0,0,0,0,0
131345101000000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LOT NW,CEDAR RAPIDS CITY OF,0.4165,,,,,,,,0,0,0,0,0,0
141725200100000,VACANT LAND,EXEMPT,CITY PROPERTY,2514,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.429,,,,,,,,0,0,0,0,0,0
142017701500000,VACANT LAND,EXEMPT,CITY PROPERTY,1530,4TH ST NW,CEDAR RAPIDS CITY OF,0.43,,,,,,,,0,0,0,0,0,0
142018501900000,VACANT LAND,EXEMPT,CITY PROPERTY,1330,4TH ST NW,CEDAR RAPIDS CITY OF,0.44,,,,,,,,0,0,0,0,0,0
142017701600000,VACANT LAND,EXEMPT,CITY PROPERTY,1511,5TH ST NW,CEDAR RAPIDS CITY OF,0.44,,,,,,,,0,0,0,0,0,0
142017701700000,VACANT LAND,EXEMPT,CITY PROPERTY,1502,4TH ST NW,CEDAR RAPIDS CITY OF,0.44,,,,,,,,0,0,0,0,0,0
142018201700000,VACANT LAND,EXEMPT,CITY PROPERTY,1432,5TH ST NW,CEDAR RAPIDS CITY OF,0.44,,,,,,,,0,0,0,0,0,0
142018502000000,VACANT LAND,EXEMPT,CITY PROPERTY,1312,4TH ST NW,CEDAR RAPIDS CITY OF,0.44,,,,,,,,0,0,0,0,0,0
142848101100000,VACANT LAND,EXEMPT,CITY PROPERTY,44,20TH AVE SW,CEDAR RAPIDS CITY OF,0.448,,,,,,,,0,0,0,0,0,0
143117605700000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.45,,,,,,,,0,0,0,0,0,0
142823101300000,VACANT LAND,EXEMPT,CITY PROPERTY,117,1ST AVE SW,CEDAR RAPIDS CITY OF,0.45,,,,,,,,0,0,0,0,0,0
141822600500000,VACANT LAND,EXEMPT,CITY PROPERTY,3334,ELLIS RD NW,CEDAR RAPIDS CITY OF,0.452,,,,,,,,0,0,0,0,0,0
142010101500000,VACANT LAND,EXEMPT,CITY PROPERTY,1735,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.454,,,,,,,,0,0,0,0,0,0
142637700400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.46,,,,,,,,0,0,0,0,0,0
190627601800000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.46,,,,,,,,0,0,0,0,0,0
142040101100000,VACANT LAND,EXEMPT,CITY PROPERTY,203,L AVE NW,CEDAR RAPIDS CITY OF,0.46,,,,,,,,0,0,0,0,0,0
141725100400000,VACANT LAND,EXEMPT,CITY PROPERTY,2510,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.467,,,,,,,,0,0,0,0,0,0
190627602800000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.47,,,,,,,,0,0,0,0,0,0
142040302000000,VACANT LAND,EXEMPT,CITY PROPERTY,1228,4TH ST NW,CEDAR RAPIDS CITY OF,0.48,,,,,,,,0,0,0,0,0,0
142735300800000,VACANT LAND,EXEMPT,CITY PROPERTY,30,22ND AVE SW,CEDAR RAPIDS CITY OF,0.48,,,,,,,,0,0,0,0,0,0
142035700500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.514,,,,,,,,0,0,0,0,0,0
132710400700000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.52,,,,,,,,0,0,0,0,0,0
142915600800000,VACANT LAND,EXEMPT,CITY PROPERTY,107,10TH ST NW,CEDAR RAPIDS CITY OF,0.528,,,,,,,,0,0,0,0,0,0
143530400900000,VACANT LAND,EXEMPT,CITY PROPERTY,2519,24TH AVE SE,CEDAR RAPIDS CITY OF,0.533,,,,,,,,0,0,0,0,0,0
143530401200000,VACANT LAND,EXEMPT,CITY PROPERTY,2507,24TH AVE SE,CEDAR RAPIDS CITY OF,0.533,,,,,,,,0,0,0,0,0,0
142733101900000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.545,,,,,,,,0,0,0,0,0,0
143530301100000,VACANT LAND,EXEMPT,CITY PROPERTY,2380,BLAKELY BLVD SE,CEDAR RAPIDS CITY OF,0.549,,,,,,,,0,0,0,0,0,0
141747600800000,VACANT LAND,EXEMPT,CITY PROPERTY,1817,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.56,,,,,,,,0,0,0,0,0,0
142822800800000,VACANT LAND,EXEMPT,CITY PROPERTY,100,1ST AVE NW,CEDAR RAPIDS CITY OF,0.5785,,,,,,,,0,0,0,0,0,0
142823200800000,VACANT LAND,EXEMPT,CITY PROPERTY,204,2ND AVE SW,CEDAR RAPIDS CITY OF,0.5785,,,,,,,,0,0,0,0,0,0
200115700200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.59,,,,,,,,0,0,0,0,0,0
142840700100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.593,,,,,,,,0,0,0,0,0,0
113132700100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.595,,,,,,,,0,0,0,0,0,0
142048100200000,VACANT LAND,EXEMPT,CITY PROPERTY,413,H AVE NW,CEDAR RAPIDS CITY OF,0.598,,,,,,,,0,0,0,0,0,0
142623001600000,VACANT LAND,EXEMPT,CITY PROPERTY,1107,23RD ST SE,CEDAR RAPIDS CITY OF,0.602,,,,,,,,0,0,0,0,0,0
143530301200000,VACANT LAND,EXEMPT,CITY PROPERTY,2386,BLAKELY BLVD SE,CEDAR RAPIDS CITY OF,0.606,,,,,,,,0,0,0,0,0,0
141536100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.6061,,,,,,,,0,0,0,0,0,0
142715500800000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.64,,,,,,,,0,0,0,0,0,0
142040302100000,VACANT LAND,EXEMPT,CITY PROPERTY,408,K AVE NW,CEDAR RAPIDS CITY OF,0.64,,,,,,,,0,0,0,0,0,0
141145700700000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.657,,,,,,,,0,0,0,0,0,0
190227600200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.6607,,,,,,,,0,0,0,0,0,0
142845901100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.6709,,,,,,,,0,0,0,0,0,0
142040101200000,VACANT LAND,EXEMPT,CITY PROPERTY,200,K AVE NW,CEDAR RAPIDS CITY OF,0.69,,,,,,,,0,0,0,0,0,0
142840700200000,VACANT LAND,EXEMPT,CITY PROPERTY,123,14TH AVE SE,CEDAR RAPIDS CITY OF,0.699,,,,,,,,0,0,0,0,0,0
141822600700000,VACANT LAND,EXEMPT,CITY PROPERTY,3338,ELLIS RD NW,CEDAR RAPIDS CITY OF,0.771,,,,,,,,0,0,0,0,0,0
142823200100000,VACANT LAND,EXEMPT,CITY PROPERTY,201,1ST AVE SW,CEDAR RAPIDS CITY OF,0.7738,,,,,,,,0,0,0,0,0,0
141745100500000,VACANT LAND,EXEMPT,CITY PROPERTY,1895,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.785,,,,,,,,0,0,0,0,0,0
190620300100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.7863,,,,,,,,0,0,0,0,0,0
142040202600000,VACANT LAND,EXEMPT,CITY PROPERTY,304,K AVE NW,CEDAR RAPIDS CITY OF,0.8,,,,,,,,0,0,0,0,0,0
190332600400000,VACANT LAND,EXEMPT,CITY PROPERTY,3925,BOWLING ST SW,CEDAR RAPIDS CITY OF,0.808,,,,,,,,0,0,0,0,0,0
112847701500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.82,,,,,,,,0,0,0,0,0,0
142125201900000,VACANT LAND,EXEMPT,CITY PROPERTY,1317,3RD ST NW,CEDAR RAPIDS CITY OF,0.82,,,,,,,,0,0,0,0,0,0
190830100500000,VACANT LAND,EXEMPT,CITY PROPERTY,5430,DOWNS BLVD SW,CEDAR RAPIDS CITY OF,0.8244,,,,,,,,0,0,0,0,0,0
132528700200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.83,,,,,,,,0,0,0,0,0,0
142735200100000,VACANT LAND,EXEMPT,CITY PROPERTY,2210,A ST SW,CEDAR RAPIDS CITY OF,0.831,,,,,,,,0,0,0,0,0,0
142827900300000,VACANT LAND,EXEMPT,CITY PROPERTY,533,VALOR WAY SW,CEDAR RAPIDS CITY OF,0.8386,,,,,,,,0,0,0,0,0,0
142725700300000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,0.8494,,,,,,,,0,0,0,0,0,0
132725500200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.86,,,,,,,,0,0,0,0,0,0
142018001600000,VACANT LAND,EXEMPT,CITY PROPERTY,1428,3RD ST NW,CEDAR RAPIDS CITY OF,0.88,,,,,,,,0,0,0,0,0,0
142010301600000,VACANT LAND,EXEMPT,CITY PROPERTY,1626,4TH ST NW,CEDAR RAPIDS CITY OF,0.9,,,,,,,,0,0,0,0,0,0
141747600700000,VACANT LAND,EXEMPT,CITY PROPERTY,1825,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.905,,,,,,,,0,0,0,0,0,0
142822800700000,VACANT LAND,EXEMPT,CITY PROPERTY,116,1ST AVE NW,CEDAR RAPIDS CITY OF,0.9154,,,,,,,,0,0,0,0,0,0
141945601700000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.93,,,,,,,,0,0,0,0,0,0
113410400200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.96,,,,,,,,0,0,0,0,0,0
142827900900000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.96,,,,,,,,0,0,0,0,0,0
142840600800000,VACANT LAND,EXEMPT,CITY PROPERTY,116,14TH AVE SE,CEDAR RAPIDS CITY OF,0.964,,,,,,,,0,0,0,0,0,0
190525200100000,VACANT LAND,EXEMPT,CITY PROPERTY,1701,33RD AVE SW,CEDAR RAPIDS CITY OF,0.9738,,,,,,,,0,0,0,0,0,0
132548000600000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.988,,,,,,,,0,0,0,0,0,0
141822700200000,VACANT LAND,EXEMPT,CITY PROPERTY,3325,ELLIS RD NW,CEDAR RAPIDS CITY OF,1.01,,,,,,,,0,0,0,0,0,0
142010101600000,VACANT LAND,EXEMPT,CITY PROPERTY,600,PENN AVE NW,CEDAR RAPIDS CITY OF,1.01,,,,,,,,0,0,0,0,0,0
142017601700000,VACANT LAND,EXEMPT,CITY PROPERTY,1531,4TH ST NW,CEDAR RAPIDS CITY OF,1.01,,,,,,,,0,0,0,0,0,0
142017801500000,VACANT LAND,EXEMPT,CITY PROPERTY,1526,5TH ST NW,CEDAR RAPIDS CITY OF,1.01,,,,,,,,0,0,0,0,0,0
141635100200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.02,,,,,,,,0,0,0,0,0,0
142040603000000,VACANT LAND,EXEMPT,CITY PROPERTY,404,J AVE NW,CEDAR RAPIDS CITY OF,1.03,,,,,,,,0,0,0,0,0,0
142018101600000,VACANT LAND,EXEMPT,CITY PROPERTY,1431,5TH ST NW,CEDAR RAPIDS CITY OF,1.03,,,,,,,,0,0,0,0,0,0
142018101500000,VACANT LAND,EXEMPT,CITY PROPERTY,1432,4TH ST NW,CEDAR RAPIDS CITY OF,1.03,,,,,,,,0,0,0,0,0,0
142018001500000,VACANT LAND,EXEMPT,CITY PROPERTY,1433,4TH ST NW,CEDAR RAPIDS CITY OF,1.03,,,,,,,,0,0,0,0,0,0
132530300200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.05,,,,,,,,0,0,0,0,0,0
142715600700000,VACANT LAND,EXEMPT,CITY PROPERTY,1602,15TH AVE SE,CEDAR RAPIDS CITY OF,1.08,,,,,,,,0,0,0,0,0,0
131515200900000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.14,,,,,,,,0,0,0,0,0,0
132725601800000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.14,,,,,,,,0,0,0,0,0,0
142018402000000,VACANT LAND,EXEMPT,CITY PROPERTY,1302,3RD ST NW,CEDAR RAPIDS CITY OF,1.14,,,,,,,,0,0,0,0,0,0
140627700100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.17,,,,,,,,0,0,0,0,0,0
132528500100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.18,,,,,,,,0,0,0,0,0,0
200212902300000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.18,,,,,,,,0,0,0,0,0,0
142010503000000,VACANT LAND,EXEMPT,CITY PROPERTY,1641,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,1.18,,,,,,,,0,0,0,0,0,0
142010301700000,VACANT LAND,EXEMPT,CITY PROPERTY,1631,5TH ST NW,CEDAR RAPIDS CITY OF,1.25,,,,,,,,0,0,0,0,0,0
142040202400000,VACANT LAND,EXEMPT,CITY PROPERTY,320,K AVE NW,CEDAR RAPIDS CITY OF,1.26,,,,,,,,0,0,0,0,0,0
132528700100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.27,,,,,,,,0,0,0,0,0,0
142125202000000,VACANT LAND,EXEMPT,CITY PROPERTY,1302,1ST ST NW,CEDAR RAPIDS CITY OF,1.28,,,,,,,,0,0,0,0,0,0
142017601800000,VACANT LAND,EXEMPT,CITY PROPERTY,107,O AVE NW,CEDAR RAPIDS CITY OF,1.28,,,,,,,,0,0,0,0,0,0
142822900300000,VACANT LAND,EXEMPT,CITY PROPERTY,208,1ST AVE NW,CEDAR RAPIDS CITY OF,1.2872,,,,,,,,0,0,0,0,0,0
143530202700000,VACANT LAND,EXEMPT,CITY PROPERTY,2393,THOMPSON ST SE,CEDAR RAPIDS CITY OF,1.309,,,,,,,,0,0,0,0,0,0
191547600300000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.31,,,,,,,,0,0,0,0,0,0
140627600700000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.32,,,,,,,,0,0,0,0,0,0
143117605800000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.33,,,,,,,,0,0,0,0,0,0
191120400400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.3753,,,,,,,,0,0,0,0,0,0
113447601900000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.3769,,,,,,,,0,0,0,0,0,0
113425100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.39,,,,,,,,0,0,0,0,0,0
132247701500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.4,,,,,,,,0,0,0,0,0,0
141420100100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,1.413,,,,,,,,0,0,0,0,0,0
141630100400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.45,,,,,,,,0,0,0,0,0,0
113132701000000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.46,,,,,,,,0,0,0,0,0,0
132710300100000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.49,,,,,,,,0,0,0,0,0,0
123640300700000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.5,,,,,,,,0,0,0,0,0,0
113413002200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.52,,,,,,,,0,0,0,0,0,0
191647700300000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.5261,,,,,,,,0,0,0,0,0,0
132528400200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.551,,,,,,,,0,0,0,0,0,0
190442600500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.5671,,,,,,,,0,0,0,0,0,0
113447601000000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.5875,,,,,,,,0,0,0,0,0,0
191415700900000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.6,,,,,,,,0,0,0,0,0,0
142010502900000,VACANT LAND,EXEMPT,CITY PROPERTY,1624,6TH ST NW,CEDAR RAPIDS CITY OF,1.62,,,,,,,,0,0,0,0,0,0
131542601200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.77,,,,,,,,0,0,0,0,0,0
143547700100000,VACANT LAND,EXEMPT,CITY PROPERTY,3019,FIR AVE SE,CEDAR RAPIDS CITY OF,1.79,,,,,,,,0,0,0,0,0,0
190612600400000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.8,,,,,,,,0,0,0,0,0,0
112732600500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,1.81,,,,,,,,0,0,0,0,0,0
190537600200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.835,,,,,,,,0,0,0,0,0,0
190830101100000,VACANT LAND,EXEMPT,CITY PROPERTY,5515,WILLOW CREEK DR SW,CEDAR RAPIDS CITY OF,1.8423,,,,,,,,0,0,0,0,0,0
132740103500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.88,,,,,,,,0,0,0,0,0,0
142010402600000,VACANT LAND,EXEMPT,CITY PROPERTY,1668,1ST ST NW,CEDAR RAPIDS CITY OF,1.89,,,,,,,,0,0,0,0,0,0
132535100500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.91,,,,,,,,0,0,0,0,0,0
112845101200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,2.03,,,,,,,,0,0,0,0,0,0
142010402500000,VACANT LAND,EXEMPT,CITY PROPERTY,1669,6TH ST NW,CEDAR RAPIDS CITY OF,2.04,,,,,,,,0,0,0,0,0,0
140437600500000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,2.05,,,,,,,,0,0,0,0,0,0
191615200200000,VACANT LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,2.12,,,,,,,,0,0,0,0,0,0
